109.02929,2.104,92
488.16196,2.142,93
461.14304,2.143,94
301.08779,2.151,95
471.17178,2.171,96
153.01937,2.173,97
381.17624,2.173,98
326.10935,2.182,99
299.08985,2.193,100
157.05035,2.198,101
421.17135,2.198,102
113.06077,2.205,103
263.11364,2.207,104
309.11934,2.21,105
301.08816,2.239,106
377.08411,2.265,107
244.05447,2.288,108
350.06464,2.29,109
122.02475,2.307,110
352.06285,2.313,111
299.08182,2.324,112
311.13433,2.348,113
377.08388,2.359,114
428.08092,2.365,115
243.05111,2.379,116
350.06456,2.387,117
471.17192,2.403,118
383.15609,2.407,119
181.01426,2.412,120
217.01759,2.433,121
361.11392,2.435,122
117.05566,2.441,123
153.05555,2.459,124
351.08454,2.469,125
226.01797,2.495,126
310.12282,2.509,127
341.08788,2.525,128
218.10319,2.528,129
361.11388,2.549,130
351.08519,2.561,131
441.16151,2.631,132
341.08795,2.644,133
279.10829,2.648,134
123.04517,2.719,135
408.07831,2.739,136
345.08293,2.741,137
461.14306,2.742,138
329.08793,2.745,139
381.05951,2.746,140
488.1621,2.748,141
463.14338,2.749,142
458.15143,2.751,143
431.13241,2.752,144
395.15557,2.79,145
345.08285,2.798,146
441.16098,2.8,147
382.13545,2.801,148
400.05042,2.803,149
329.08776,2.812,150
313.0925,2.824,151
425.16639,2.845,152
315.07241,2.846,153
377.14457,2.853,154
145.05083,2.855,155
335.09012,2.865,156
151.03996,2.876,157
153.01939,2.878,158
365.14536,2.885,159
423.15082,2.886,160
461.14314,2.893,161
488.1621,2.895,162
263.01951,2.901,163
382.13578,2.904,164
413.12562,2.906,165
313.09288,2.909,166
403.09157,2.914,167
355.11659,2.916,168
345.11931,2.921,169
362.10933,2.935,170
335.09034,2.936,171
484.13121,2.939,172
424.10936,2.939,173
457.11122,2.942,174
315.10727,2.946,175
550.14113,2.963,176
304.10431,2.967,177
389.10934,2.969,178
378.10555,2.977,179
480.09942,2.979,180
271.08243,2.985,181
313.09283,2.999,182
453.08078,2.999,183
523.12262,3.002,184
256.08253,3.007,185
211.0612,3.012,186
649.17807,3.015,187
145.05058,3.017,188
173.08186,3.018,189
315.10821,3.021,190
626.20914,3.023,191
210.0769,3.027,192
428.07788,3.035,193
486.19822,3.043,194
550.14191,3.048,195
61.9882,3.051,196
442.17072,3.054,197
348.08582,3.058,198
426.10159,3.061,199
416.12086,3.066,200
294.09852,3.068,201
397.12501,3.069,202
375.10485,3.069,203
386.10948,3.071,204
424.09265,3.072,205
633.21169,3.08,206
328.10383,3.08,207
388.12403,3.09,208
356.09889,3.093,209
428.07747,3.096,210
678.13668,3.098,211
295.10147,3.099,212
137.02458,3.101,213
350.08337,3.106,214
358.11486,3.106,215
132.04542,3.106,216
402.14037,3.108,217
625.22476,3.11,218
607.21409,3.113,219
312.10827,3.129,220
325.09297,3.134,221
294.09853,3.135,222
131.07122,3.138,223
461.16615,3.152,224
581.21683,3.178,225
323.13175,3.183,226
320.13523,3.206,227
547.2318,3.212,228
296.09093,3.212,229
528.22479,3.216,230
323.10936,3.217,231
529.22158,3.217,232
350.14565,3.218,233
574.14674,3.218,234
545.19292,3.221,235
188.05629,3.228,236
306.33695,3.229,237
524.16234,3.229,238
260.11374,3.23,239
306.29983,3.23,240
306.11985,3.231,241
306.3172,3.232,242
507.17201,3.232,243
161.04558,3.233,244
44.99802,3.234,245
256.08228,3.24,246
398.14573,3.246,247
210.07707,3.249,248
158.08227,3.254,249
632.23712,3.254,250
219.12375,3.254,251
497.14326,3.255,252
554.20502,3.262,253
583.26101,3.266,254
570.17698,3.269,255
522.2205,3.274,256
557.208,3.276,257
137.02431,3.276,258
299.11203,3.278,259
461.16598,3.278,260
194.04621,3.279,261
454.16439,3.283,262
501.16133,3.292,263
72.99294,3.293,264
409.82264,3.294,265
437.08546,3.295,266
444.18785,3.297,267
677.23108,3.297,268
423.1297,3.298,269
113.0246,3.298,270
248.11399,3.304,271
447.11447,3.31,272
331.18309,3.314,273
269.06663,3.315,274
373.11404,3.319,275
730.27471,3.321,276
361.11468,3.322,277
410.38982,3.326,278
425.16651,3.328,279
735.25274,3.33,280
521.1513,3.334,281
437.13003,3.335,282
217.10804,3.336,283
399.10667,3.337,284
329.08833,3.34,285
780.17714,3.34,286
426.12585,3.341,287
467.14095,3.341,288
366.13764,3.343,289
359.09868,3.343,290
439.14469,3.344,291
409.13559,3.344,292
183.06619,3.344,293
380.1565,3.345,294
749.24778,3.345,295
363.13014,3.345,296
179.05621,3.345,297
657.22126,3.347,298
201.07674,3.349,299
649.23471,3.349,300
285.09801,3.35,301
448.14588,3.351,302
331.10385,3.351,303
165.05514,3.352,304
123.04517,3.352,305
348.09338,3.352,306
431.11832,3.353,307
734.25486,3.353,308
405.1038,3.358,309
331.29226,3.359,310
463.05401,3.359,311
321.07462,3.359,312
349.09651,3.362,313
395.15566,3.372,314
143.03499,3.373,315
673.19249,3.373,316
331.18286,3.374,317
595.16208,3.375,318
239.05594,3.377,319
579.19073,3.379,320
730.27384,3.379,321
113.02449,3.379,322
539.19713,3.381,323
656.22371,3.381,324
479.09903,3.381,325
401.06637,3.382,326
393.1401,3.382,327
451.10404,3.382,328
453.16121,3.383,329
72.99268,3.384,330
477.1224,3.388,331
299.07773,3.389,332
410.24662,3.392,333
537.21869,3.392,334
373.072,3.393,335
459.18656,3.398,336
375.12916,3.402,337
211.02459,3.406,338
461.16625,3.408,339
539.23297,3.428,340
454.16406,3.437,341
175.06121,3.441,342
393.14017,3.455,343
175.09743,3.465,344
449.13073,3.467,345
181.05053,3.472,346
439.10083,3.479,347
367.16065,3.487,348
331.18278,3.495,349
296.09127,3.499,350
417.1156,3.5,351
347.07705,3.517,352
227.05511,3.524,353
369.17648,3.536,354
448.14625,3.544,355
271.08232,3.547,356
427.12841,3.553,357
348.09293,3.557,358
437.12982,3.558,359
334.07685,3.559,360
399.10618,3.568,361
109.02943,3.569,362
466.12105,3.571,363
455.15597,3.573,364
365.1385,3.576,365
533.18675,3.578,366
283.08238,3.582,367
285.09784,3.582,368
211.0611,3.585,369
293.12397,3.585,370
449.13002,3.595,371
441.09975,3.602,372
439.10192,3.604,373
332.10574,3.607,374
227.09258,3.611,375
239.05602,3.612,376
465.12494,3.615,377
173.08165,3.616,378
225.04063,3.617,379
169.05052,3.618,380
464.15596,3.621,381
125.06104,3.623,382
209.04535,3.623,383
324.07346,3.628,384
438.13933,3.629,385
120.04542,3.63,386
310.09281,3.632,387
101.02414,3.633,388
132.04544,3.635,389
113.02424,3.636,390
374.07656,3.636,391
410.06761,3.636,392
256.95495,3.637,393
164.03531,3.637,394
457.12502,3.638,395
89.02437,3.638,396
44.99799,3.638,397
340.10416,3.638,398
382.0728,3.638,399
597.18984,3.639,400
146.02448,3.639,401
294.0987,3.639,402
174.05592,3.64,403
161.04563,3.64,404
71.01379,3.64,405
357.09393,3.641,406
309.08538,3.641,407
358.07836,3.641,408
159.02975,3.641,409
136.04061,3.642,410
384.13036,3.643,411
131.03712,3.644,412
219.08777,3.644,413
111.00874,3.646,414
307.08245,3.646,415
162.01962,3.647,416
325.09271,3.65,417
297.10425,3.65,418
180.03057,3.651,419
362.06485,3.651,420
330.07522,3.651,421
167.03477,3.651,422
389.08375,3.652,423
403.12419,3.654,424
502.13012,3.654,425
531.08309,3.657,426
546.21915,3.66,427
343.10388,3.662,428
373.08854,3.663,429
271.04078,3.664,430
137.06071,3.664,431
299.03512,3.665,432
153.05536,3.667,433
491.13914,3.669,434
261.09779,3.671,435
219.1239,3.672,436
346.07124,3.672,437
512.11457,3.673,438
201.04063,3.676,439
123.04519,3.681,440
360.09421,3.683,441
175.0977,3.692,442
313.0927,3.693,443
504.14377,3.697,444
277.0719,3.709,445
503.14043,3.711,446
304.10144,3.718,447
357.03847,3.729,448
384.05751,3.73,449
609.12442,3.73,450
321.06389,3.738,451
334.07191,3.751,452
580.15273,3.76,453
389.04851,3.767,454
224.02837,3.774,455
665.11226,3.777,456
406.03904,3.782,457
146.96599,3.794,458
371.09838,3.794,459
669.14283,3.8,460
163.03994,3.808,461
410.07109,3.822,462
297.02312,3.822,463
183.03009,3.832,464
325.15029,3.842,465
185.03514,3.851,466
386.16712,3.858,467
417.11495,3.859,468
330.07607,3.872,469
390.095,3.873,470
369.17668,3.885,471
400.12326,3.89,472
415.08289,3.893,473
475.21871,3.893,474
321.06371,3.893,475
163.04042,3.894,476
375.12878,3.895,477
164.0356,3.896,478
72.99298,3.898,479
340.10354,3.9,480
515.17677,3.9,481
495.18688,3.9,482
294.09841,3.903,483
625.21327,3.906,484
373.11392,3.91,485
225.0404,3.912,486
437.14538,3.916,487
223.02502,3.919,488
403.12501,3.919,489
213.07659,3.92,490
409.1356,3.921,491
285.01979,3.927,492
585.21831,3.929,493
310.09346,3.931,494
387.08787,3.932,495
339.07172,3.934,496
175.0614,3.935,497
209.04546,3.936,498
337.15062,3.937,499
363.12874,3.937,500
361.11404,3.939,501
289.07203,3.939,502
101.02421,3.941,503
219.02753,3.942,504
123.04517,3.942,505
351.08538,3.943,506
167.03488,3.946,507
335.09081,3.946,508
362.10964,3.946,509
195.0301,3.946,510
106.04258,3.946,511
483.07822,3.947,512
299.29381,3.948,513
113.02453,3.948,514
325.15044,3.949,515
621.21607,3.95,516
107.0502,3.95,517
329.08807,3.951,518
121.0295,3.951,519
119.04901,3.951,520
151.0401,3.951,521
454.16976,3.952,522
607.22113,3.952,523
179.05618,3.953,524
367.10057,3.953,525
377.10902,3.953,526
143.03491,3.953,527
451.16157,3.954,528
345.11953,3.954,529
299.1141,3.954,530
149.02463,3.954,531
652.14584,3.955,532
346.2438,3.956,533
325.09283,3.956,534
119.03491,3.956,535
923.31357,3.957,536
365.06684,3.958,537
165.01946,3.958,538
302.12215,3.959,539
629.20839,3.959,540
313.09313,3.959,541
375.09393,3.959,542
157.05051,3.961,543
239.01985,3.961,544
367.07926,3.961,545
409.17043,3.972,546
113.06095,3.972,547
445.14792,3.976,548
447.15059,3.982,549
455.17711,3.984,550
355.10349,3.988,551
415.08343,3.995,552
483.12904,3.996,553
285.02023,4.001,554
529.15358,4.003,555
164.03525,4.004,556
623.19821,4.011,557
461.16672,4.012,558
473.20281,4.024,559
510.14628,4.024,560
225.07675,4.026,561
213.07652,4.027,562
357.13236,4.03,563
631.18406,4.031,564
497.14339,4.034,565
384.15128,4.035,566
223.02495,4.04,567
524.16204,4.046,568
475.12507,4.048,569
388.07898,4.051,570
363.05711,4.055,571
369.31945,4.064,572
408.09351,4.067,573
387.07717,4.068,574
417.10411,4.073,575
386.16029,4.075,576
323.07715,4.076,577
369.16673,4.077,578
783.23533,4.08,579
183.02991,4.089,580
72.99297,4.089,581
647.16053,4.094,582
161.02464,4.096,583
277.07203,4.102,584
359.05461,4.103,585
655.14818,4.104,586
485.11012,4.105,587
369.08328,4.107,588
61.98831,4.109,589
427.08863,4.109,590
397.07792,4.11,591
411.05107,4.11,592
337.15081,4.11,593
386.07361,4.111,594
411.09337,4.113,595
671.1195,4.114,596
700.07358,4.114,597
321.06186,4.12,598
609.12461,4.12,599
439.04669,4.125,600
503.14089,4.126,601
645.14563,4.127,602
341.0886,4.13,603
617.20883,4.131,604
219.12361,4.135,605
293.12412,4.139,606
413.10881,4.139,607
323.07684,4.14,608
635.08912,4.143,609
437.07033,4.144,610
165.0555,4.145,611
213.07706,4.148,612
369.16674,4.149,613
408.09353,4.15,614
387.07681,4.155,615
300.11732,4.155,616
313.09316,4.165,617
347.12394,4.165,618
367.16129,4.173,619
218.10352,4.177,620
499.18192,4.178,621
139.04031,4.18,622
269.06686,4.184,623
175.09769,4.19,624
359.13041,4.205,625
321.15559,4.215,626
455.17715,4.22,627
485.16651,4.23,628
193.01441,4.234,629
161.08203,4.235,630
151.04013,4.252,631
195.03017,4.257,632
121.02953,4.258,633
384.15124,4.263,634
243.08756,4.275,635
408.0937,4.309,636
461.16663,4.318,637
413.10873,4.321,638
357.13229,4.325,639
524.16205,4.326,640
323.07739,4.333,641
162.02769,4.336,642
449.16426,4.341,643
466.12,4.35,644
439.10208,4.358,645
449.13048,4.359,646
367.16124,4.389,647
365.14561,4.396,648
447.15054,4.402,649
366.14872,4.417,650
305.12514,4.424,651
211.02497,4.43,652
457.13549,4.43,653
327.10826,4.432,654
293.21574,4.434,655
483.07817,4.439,656
399.16626,4.444,657
297.13424,4.45,658
161.04431,4.451,659
571.21865,4.453,660
363.0877,4.457,661
44.99813,4.458,662
293.12472,4.459,663
767.32917,4.459,664
247.11881,4.46,665
519.20309,4.461,666
503.23122,4.462,667
502.23404,4.463,668
548.15638,4.464,669
539.2092,4.468,670
283.09586,4.474,671
335.09223,4.474,672
447.11464,4.477,673
392.04082,4.48,674
325.0929,4.483,675
279.14515,4.488,676
293.21579,4.49,677
46.00162,4.505,678
337.08962,4.506,679
167.03496,4.511,680
415.16133,4.511,681
131.07158,4.53,682
211.06096,4.543,683
341.08827,4.553,684
253.07163,4.56,685
465.12484,4.568,686
482.11488,4.571,687
435.14733,4.577,688
179.03529,4.591,689
135.04527,4.591,690
165.05581,4.619,691
269.06697,4.623,692
1017.20981,4.626,693
61.98822,4.629,694
445.14888,4.64,695
177.01958,4.64,696
521.15496,4.643,697
472.16803,4.645,698
703.30333,4.65,699
409.1721,4.651,700
455.17787,4.652,701
483.17232,4.652,702
293.23638,4.657,703
295.1299,4.66,704
378.10192,4.665,705
523.16475,4.671,706
494.18779,4.675,707
361.11166,4.679,708
591.2303,4.682,709
499.20389,4.694,710
561.21914,4.71,711
387.12994,4.712,712
429.15361,4.717,713
201.11304,4.724,714
283.09552,4.728,715
149.02449,4.737,716
445.14845,4.746,717
151.04012,4.747,718
107.05025,4.748,719
403.12498,4.752,720
225.07682,4.755,721
447.1474,4.755,722
378.10274,4.756,723
236.01778,4.758,724
359.05441,4.761,725
386.0734,4.766,726
449.13055,4.768,727
439.10162,4.768,728
375.12959,4.769,729
466.12064,4.772,730
315.10886,4.773,731
373.11449,4.775,732
613.2142,4.786,733
293.12463,4.786,734
497.14303,4.794,735
577.13544,4.795,736
524.16248,4.797,737
755.29796,4.8,738
573.14865,4.807,739
461.16682,4.82,740
607.16715,4.847,741
353.08796,4.847,742
599.1175,4.85,743
811.22931,4.858,744
577.13537,4.859,745
193.01457,4.861,746
131.07153,4.867,747
749.25102,4.87,748
261.098,4.872,749
373.11415,4.875,750
491.0971,4.885,751
518.11603,4.885,752
540.13611,4.886,753
587.19852,4.886,754
567.10258,4.886,755
403.12487,4.888,756
745.19849,4.888,757
545.15105,4.893,758
523.10695,4.896,759
543.13523,4.897,760
543.09337,4.902,761
451.0888,4.904,762
559.13093,4.905,763
529.12003,4.906,764
673.23522,4.906,765
471.11431,4.908,766
431.15623,4.91,767
617.15188,4.911,768
501.12577,4.913,769
525.08432,4.916,770
455.12046,4.917,771
293.08826,4.918,772
161.02474,4.919,773
943.27229,4.922,774
473.1298,4.925,775
637.17745,4.927,776
555.135,4.928,777
635.08913,4.938,778
487.1462,4.948,779
263.11384,4.958,780
618.18327,4.962,781
912.27748,4.964,782
279.14456,4.964,783
295.04627,4.97,784
944.29731,4.976,785
271.0824,4.979,786
635.08929,4.982,787
544.12676,4.983,788
572.12087,4.984,789
556.07583,4.986,790
323.09878,4.987,791
502.40329,4.99,792
211.02472,4.991,793
325.08105,4.992,794
750.2825,4.992,795
459.16009,4.994,796
935.29062,4.995,797
502.15732,4.996,798
502.34572,4.996,799
291.01498,4.997,800
560.16153,4.998,801
456.1521,4.998,802
966.22096,4.998,803
638.20906,5,804
524.13845,5.002,805
530.15144,5.006,806
409.17199,5.006,807
221.06699,5.007,808
131.07155,5.008,809
402.09003,5.01,810
359.13521,5.011,811
749.24983,5.011,812
571.14698,5.014,813
570.14396,5.016,814
568.13453,5.017,815
544.16702,5.018,816
588.22948,5.02,817
541.16741,5.02,818
546.18258,5.021,819
492.12837,5.022,820
519.14767,5.023,821
472.16744,5.025,822
293.12476,5.03,823
443.19265,5.03,824
44.99807,5.032,825
729.14612,5.037,826
363.0883,5.04,827
281.12438,5.047,828
417.14015,5.051,829
237.04087,5.051,830
502.36655,5.062,831
285.09303,5.065,832
283.09537,5.068,833
131.07152,5.075,834
658.2713,5.078,835
587.19863,5.09,836
201.11361,5.091,837
477.16122,5.106,838
569.11487,5.113,839
277.0723,5.115,840
247.11868,5.116,841
487.14671,5.12,842
162.02782,5.129,843
197.04563,5.13,844
537.19775,5.13,845
167.03481,5.13,846
389.14569,5.13,847
600.1934,5.139,848
379.11663,5.141,849
588.2289,5.144,850
493.09466,5.144,851
491.09675,5.146,852
518.1158,5.147,853
567.10263,5.151,854
513.08902,5.16,855
456.12157,5.163,856
568.1037,5.168,857
519.11599,5.168,858
492.09772,5.171,859
207.06646,5.171,860
315.10891,5.187,861
271.08275,5.189,862
502.12573,5.207,863
568.13391,5.217,864
347.13404,5.219,865
570.14346,5.221,866
515.14044,5.232,867
316.11183,5.234,868
409.17204,5.24,869
577.17917,5.241,870
453.10421,5.243,871
545.15089,5.247,872
569.11351,5.249,873
541.214,5.25,874
587.21897,5.255,875
604.20843,5.258,876
516.14451,5.261,877
532.13127,5.263,878
505.11235,5.264,879
426.16286,5.264,880
327.10771,5.269,881
399.14252,5.271,882
515.1409,5.282,883
195.06648,5.286,884
431.15624,5.286,885
281.12449,5.289,886
409.17211,5.29,887
494.15172,5.29,888
467.13275,5.294,889
389.12547,5.308,890
263.11333,5.319,891
349.06904,5.333,892
511.2033,5.334,893
528.19322,5.336,894
241.10826,5.336,895
359.09871,5.339,896
376.08912,5.347,897
357.1192,5.363,898
503.13886,5.364,899
255.08761,5.364,900
519.1161,5.365,901
382.07811,5.365,902
319.08273,5.368,903
347.09056,5.378,904
291.01435,5.385,905
403.12481,5.402,906
478.12005,5.409,907
635.08904,5.414,908
415.12496,5.418,909
199.06129,5.425,910
418.09928,5.437,911
359.1344,5.446,912
313.12903,5.448,913
353.08799,5.451,914
355.10355,5.454,915
523.16354,5.474,916
265.07204,5.482,917
445.14863,5.492,918
472.16754,5.495,919
409.17223,5.495,920
349.71232,5.498,921
303.14517,5.498,922
44.99805,5.499,923
391.11889,5.5,924
366.14051,5.5,925
349.15111,5.501,926
339.12187,5.502,927
393.17652,5.503,928
451.12489,5.509,929
455.17737,5.51,930
419.11566,5.522,931
167.03493,5.531,932
329.06743,5.551,933
135.04525,5.571,934
523.16401,5.579,935
511.20324,5.586,936
465.1986,5.589,937
447.14698,5.596,938
399.13004,5.596,939
528.1935,5.598,940
473.17092,5.606,941
418.09944,5.607,942
373.11413,5.608,943
501.17458,5.611,944
479.14045,5.611,945
245.04597,5.613,946
436.10898,5.624,947
247.11873,5.627,948
385.11727,5.631,949
363.10978,5.635,950
437.11057,5.638,951
665.09994,5.639,952
163.04016,5.639,953
420.05726,5.64,954
729.14671,5.646,955
751.12803,5.648,956
481.09995,5.648,957
349.06001,5.651,958
415.13728,5.655,959
442.15685,5.655,960
699.25042,5.66,961
61.98821,5.66,962
269.0671,5.662,963
263.01986,5.667,964
425.16734,5.669,965
379.16135,5.67,966
541.21404,5.676,967
321.13471,5.677,968
137.02432,5.679,969
352.06766,5.68,970
325.04855,5.681,971
384.09376,5.684,972
321.09799,5.689,973
307.08238,5.692,974
289.07231,5.699,975
449.10922,5.726,976
357.06039,5.734,977
316.06774,5.739,978
367.06475,5.744,979
253.07232,5.756,980
253.14275,5.778,981
165.05558,5.793,982
469.20784,5.797,983
352.15845,5.798,984
44.99805,5.802,985
349.15115,5.803,986
303.1453,5.808,987
339.12184,5.821,988
366.14059,5.834,989
379.16202,5.87,990
329.08827,5.881,991
179.03513,5.899,992
135.04528,5.907,993
865.1985,5.933,994
451.08818,5.94,995
287.05618,5.941,996
290.07502,5.966,997
335.04126,5.972,998
325.04877,5.978,999
397.11428,5.979,1000
167.03481,5.98,1001
352.06792,5.987,1002
729.14591,5.996,1003
317.04083,5.997,1004
465.06835,6.011,1005
636.09271,6.018,1006
399.13015,6.018,1007
317.06567,6.019,1008
665.09986,6.022,1009
553.15664,6.022,1010
415.12564,6.023,1011
393.04716,6.024,1012
209.04571,6.028,1013
294.02346,6.029,1014
397.11418,6.032,1015
787.1004,6.036,1016
167.03511,6.038,1017
254.07548,6.041,1018
305.0794,6.042,1019
315.10889,6.047,1020
613.17728,6.049,1021
389.08897,6.078,1022
436.08978,6.078,1023
1153.26185,6.083,1024
467.12082,6.085,1025
195.03011,6.086,1026
317.04181,6.098,1027
451.08846,6.099,1028
897.18841,6.109,1029
201.11343,6.13,1030
425.16683,6.14,1031
179.07137,6.155,1032
209.04588,6.165,1033
465.19818,6.168,1034
335.13474,6.168,1035
528.19384,6.171,1036
657.07107,6.181,1037
379.1613,6.183,1038
635.08979,6.186,1039
317.04168,6.187,1040
442.15679,6.187,1041
339.12201,6.189,1042
415.13767,6.19,1043
425.16658,6.194,1044
44.99809,6.2,1045
281.12482,6.2,1046
495.20289,6.201,1047
235.11889,6.201,1048
479.23133,6.201,1049
271.09559,6.202,1050
351.0877,6.205,1051
865.19804,6.216,1052
379.11592,6.23,1053
389.14518,6.23,1054
377.10135,6.232,1055
203.09276,6.237,1056
588.19494,6.256,1057
163.04037,6.257,1058
119.05022,6.259,1059
341.13747,6.264,1060
804.64593,6.277,1061
804.14508,6.277,1062
525.19815,6.282,1063
351.16622,6.285,1064
273.09339,6.294,1065
197.04576,6.3,1066
480.17255,6.317,1067
463.1824,6.32,1068
453.15279,6.331,1069
451.12494,6.343,1070
583.20295,6.343,1071
241.07198,6.363,1072
201.11332,6.366,1073
349.18628,6.366,1074
395.19261,6.367,1075
373.15048,6.37,1076
385.16374,6.379,1077
412.18272,6.38,1078
429.00978,6.38,1079
286.09177,6.382,1080
481.19285,6.385,1081
251.05627,6.385,1082
498.18287,6.391,1083
1169.21961,6.398,1084
406.07893,6.399,1085
343.08281,6.4,1086
415.12513,6.401,1087
584.60874,6.402,1088
199.06127,6.403,1089
478.12027,6.405,1090
287.05608,6.414,1091
635.08933,6.414,1092
625.14104,6.42,1093
312.07035,6.437,1094
583.16804,6.441,1095
666.10276,6.442,1096
588.19384,6.454,1097
285.09823,6.454,1098
271.09562,6.461,1099
603.10049,6.468,1100
389.11004,6.469,1101
528.19345,6.485,1102
465.19795,6.487,1103
295.08024,6.492,1104
501.17406,6.495,1105
525.19832,6.499,1106
281.12455,6.501,1107
458.18772,6.502,1108
477.17421,6.502,1109
331.04645,6.512,1110
553.15694,6.526,1111
235.06121,6.526,1112
197.04565,6.539,1113
503.18855,6.549,1114
787.19402,6.553,1115
319.13999,6.554,1116
365.18191,6.555,1117
461.13065,6.559,1118
171.06612,6.56,1119
503.09891,6.562,1120
475.10418,6.563,1121
437.1458,6.566,1122
387.13049,6.567,1123
429.14048,6.568,1124
101.02439,6.569,1125
239.09271,6.57,1126
799.22439,6.57,1127
225.07688,6.57,1128
433.13602,6.57,1129
363.16576,6.57,1130
123.04509,6.573,1131
423.1072,6.574,1132
227.09295,6.574,1133
61.98828,6.575,1134
450.12589,6.576,1135
513.21942,6.577,1136
635.08926,6.578,1137
457.13552,6.586,1138
787.09983,6.589,1139
881.15839,6.589,1140
215.0926,6.592,1141
375.14506,6.593,1142
903.13926,6.594,1143
440.07578,6.597,1144
879.14278,6.598,1145
925.12198,6.602,1146
666.10324,6.61,1147
317.06717,6.61,1148
321.1348,6.634,1149
195.06638,6.634,1150
298.03579,6.641,1151
389.13888,6.648,1152
388.13942,6.654,1153
665.09971,6.659,1154
295.08012,6.685,1155
465.10443,6.696,1156
477.17468,6.706,1157
467.13248,6.708,1158
157.08729,6.711,1159
312.07044,6.716,1160
494.15187,6.717,1161
329.1243,6.719,1162
285.05184,6.726,1163
385.11456,6.733,1164
251.05626,6.736,1165
431.12084,6.738,1166
351.16618,6.749,1167
414.16202,6.75,1168
537.19801,6.752,1169
387.14118,6.756,1170
583.20306,6.759,1171
600.19329,6.764,1172
573.17516,6.764,1173
341.13756,6.769,1174
473.16665,6.769,1175
465.10395,6.769,1176
613.17757,6.77,1177
477.10446,6.771,1178
421.09161,6.777,1179
665.09972,6.779,1180
437.10939,6.78,1181
881.15708,6.789,1182
289.07206,6.789,1183
541.13506,6.802,1184
457.13494,6.802,1185
609.12535,6.803,1186
635.0893,6.803,1187
787.10026,6.804,1188
401.10908,6.806,1189
671.10339,6.808,1190
301.03578,6.811,1191
531.17373,6.814,1192
660.61424,6.814,1193
660.11283,6.816,1194
153.05512,6.844,1195
633.10994,6.847,1196
527.10812,6.856,1197
478.12045,6.856,1198
415.12544,6.859,1199
529.11733,6.862,1200
525.19818,6.877,1201
588.19348,6.878,1202
561.17756,6.879,1203
397.11424,6.883,1204
375.10901,6.889,1205
373.09376,6.895,1206
603.0991,6.913,1207
551.14072,6.915,1208
455.15609,6.921,1209
341.13702,6.935,1210
175.09763,6.947,1211
225.11258,6.97,1212
880.14983,6.973,1213
880.65167,6.98,1214
891.64235,6.981,1215
881.15607,6.983,1216
671.25633,6.986,1217
177.05569,6.988,1218
753.20447,6.989,1219
401.10868,6.991,1220
275.02,6.992,1221
113.0243,6.996,1222
206.97274,7,1223
227.09286,7.001,1224
521.20335,7.001,1225
131.03519,7.006,1226
71.01385,7.007,1227
561.17632,7.008,1228
413.10892,7.009,1229
533.11024,7.009,1230
59.01376,7.01,1231
275.0772,7.01,1232
492.28806,7.011,1233
525.19826,7.011,1234
491.32857,7.011,1235
293.08822,7.013,1236
445.13548,7.013,1237
191.05619,7.013,1238
149.04568,7.013,1239
491.14146,7.013,1240
365.18116,7.013,1241
545.06031,7.014,1242
421.11504,7.014,1243
89.02452,7.015,1244
481.11288,7.015,1245
435.18769,7.016,1246
363.14626,7.016,1247
533.1509,7.016,1248
125.02449,7.016,1249
561.10492,7.018,1250
